Codice Scuola;Classe;Sezione;Disciplina;Titolo;Autori;Editore;ISBN;Volume;Prezzo;Nuova Adozione;Da Acquistare;Consigliato
CZMM821014;1;A;GEOGRAFIA;PIANETA BLU - VOLUME 1 + ATLANTE 1 + REGIONI D'ITALIA;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059912;1;;No;Sì;No
CZMM821014;1;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160456;1;;No;Sì;No
CZMM821014;1;A;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646706;1;;No;Sì;No
CZMM821014;1;A;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;Sì;No
CZMM821014;1;A;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;Sì;No
CZMM821014;1;A;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;Sì;No
CZMM821014;1;A;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 1;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616820;1;;No;Sì;No
CZMM821014;1;A;SCIENZE MOTORIE E SPORTIVE;E-MOTION - CORSO DI EDUCAZIONE FISICA;VICINI MARISA  ;B.MONDADORI;9791221600957;U;;Sì;Sì;No
CZMM821014;1;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304162;1;;No;Sì;No
CZMM821014;1;A;LATINO;IUNIORES+EBOOK;NICCO F NICOLA S  ;PETRINI;9788849425482;U;;Sì;No;Sì
CZMM821014;1;B;ITALIANO;GRANDI STORIE, GRANDI LIBRI 1 - EDIZIONE PACK;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106323;1;;No;Sì;No
CZMM821014;1;B;ITALIANO;LA MATITA VERDE - PACK;L  SERIANNI - G  PATOTA - V  DELLA VALLE;B.MONDADORI;9788869108921;U;;No;Sì;No
CZMM821014;1;B;LINGUA INGLESE;AND YOU? GREEN EDITION + EBOOK;TIMS N  SVED R  LINWOOD P  GUGLIELMINO D  ;PETRINI;9788849426533;1;;No;Sì;No
CZMM821014;1;B;STORIA;CAMBIA IL MONDO, LE DONNE, GLI UOMINI, L'AMBIENTE NELLA STORIA;MORELLI LUISA  ;DE AGOSTINI;9788851159481;1;;No;Sì;No
CZMM821014;1;B;GEOGRAFIA;PIANETA BLU - VOLUME 1 + ATLANTE 1 + REGIONI D'ITALIA;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059912;1;;No;Sì;No
CZMM821014;1;B;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160456;1;;No;Sì;No
CZMM821014;1;B;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646706;1;;No;Sì;No
CZMM821014;1;B;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;Sì;No
CZMM821014;1;B;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;Sì;No
CZMM821014;1;B;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;Sì;No
CZMM821014;1;B;SCIENZE MOTORIE E SPORTIVE;E-MOTION - CORSO DI EDUCAZIONE FISICA;VICINI MARISA  ;B.MONDADORI;9791221600957;U;;Sì;Sì;No
CZMM821014;1;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304162;1;;No;Sì;No
CZMM821014;1;B;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 1;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616820;1;;No;Sì;No
CZMM821014;1;C;ITALIANO;GRANDI STORIE, GRANDI LIBRI 1 - EDIZIONE PACK;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106323;1;;No;Sì;No
CZMM821014;1;C;ITALIANO;LA MATITA VERDE - PACK;L  SERIANNI - G  PATOTA - V  DELLA VALLE;B.MONDADORI;9788869108921;U;;No;Sì;No
CZMM821014;1;C;LINGUA INGLESE;AND YOU? GREEN EDITION + EBOOK;TIMS N  SVED R  LINWOOD P  GUGLIELMINO D  ;PETRINI;9788849426533;1;;Sì;Sì;No
CZMM821014;1;C;STORIA;CAMBIA IL MONDO, LE DONNE, GLI UOMINI, L'AMBIENTE NELLA STORIA;MORELLI LUISA  ;DE AGOSTINI;9788851159481;1;;No;Sì;No
CZMM821014;1;C;GEOGRAFIA;PIANETA BLU - VOLUME 1 + ATLANTE 1 + REGIONI D'ITALIA;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059912;1;;No;Sì;No
CZMM821014;1;C;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160456;1;;No;Sì;No
CZMM821014;1;C;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646706;1;;No;Sì;No
CZMM821014;1;C;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;Sì;No
CZMM821014;1;C;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;Sì;No
CZMM821014;1;C;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;Sì;No
CZMM821014;1;C;SCIENZE MOTORIE E SPORTIVE;E-MOTION - CORSO DI EDUCAZIONE FISICA;VICINI MARISA  ;B.MONDADORI;9791221600957;U;;Sì;Sì;No
CZMM821014;1;C;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304162;1;;No;Sì;No
CZMM821014;1;C;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 1;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616820;1;;No;Sì;No
CZMM821014;2;A;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821014;2;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304179;2;;No;Sì;No
CZMM821014;2;A;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 2;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616882;2;;No;Sì;No
CZMM821014;2;A;ITALIANO;GRANDI STORIE, GRANDI LIBRI 2;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106330;2;;No;Sì;No
CZMM821014;2;A;ITALIANO;LA MATITA VERDE - PACK;L  SERIANNI - G  PATOTA - V  DELLA VALLE;B.MONDADORI;9788869108921;U;;No;No;No
CZMM821014;2;A;LINGUA INGLESE;AND YOU? GREEN EDITION + EBOOK;TIMS N  SVED R  LINWOOD P  GUGLIELMINO D  ;PETRINI;9788849426540;2;;Sì;Sì;No
CZMM821014;2;A;STORIA;CAMBIA IL MONDO, LE DONNE, GLI UOMINI, L'AMBIENTE NELLA STORIA;MORELLI LUISA  ;DE AGOSTINI;9788851159504;2;;No;Sì;No
CZMM821014;2;A;GEOGRAFIA;PIANETA BLU - VOLUME 2 + ATLANTE 2;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059936;2;;No;Sì;No
CZMM821014;2;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160463;2;;No;Sì;No
CZMM821014;2;A;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646713;2;;No;Sì;No
CZMM821014;2;A;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;No;No
CZMM821014;2;A;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;No;No
CZMM821014;2;A;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821014;2;B;ITALIANO;GRANDI STORIE, GRANDI LIBRI 2;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106330;2;;No;Sì;No
CZMM821014;2;B;ITALIANO;LA MATITA VERDE - PACK;L  SERIANNI - G  PATOTA - V  DELLA VALLE;B.MONDADORI;9788869108921;U;;No;No;No
CZMM821014;2;B;LINGUA INGLESE;AND YOU? GREEN EDITION + EBOOK;TIMS N  SVED R  LINWOOD P  GUGLIELMINO D  ;PETRINI;9788849426540;2;;Sì;Sì;No
CZMM821014;2;B;STORIA;CAMBIA IL MONDO, LE DONNE, GLI UOMINI, L'AMBIENTE NELLA STORIA;MORELLI LUISA  ;DE AGOSTINI;9788851159504;2;;No;Sì;No
CZMM821014;2;B;GEOGRAFIA;PIANETA BLU - VOLUME 2 + ATLANTE 2;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059936;2;;No;Sì;No
CZMM821014;2;B;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160463;2;;No;Sì;No
CZMM821014;2;B;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646713;2;;No;Sì;No
CZMM821014;2;B;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;No;No
CZMM821014;2;B;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;No;No
CZMM821014;2;B;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821014;2;B;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821014;2;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304179;2;;No;Sì;No
CZMM821014;2;B;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 2;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616882;2;;No;Sì;No
CZMM821014;2;C;STORIA;CAMBIA IL MONDO, LE DONNE, GLI UOMINI, L'AMBIENTE NELLA STORIA;MORELLI LUISA  ;DE AGOSTINI;9788851159504;2;;No;Sì;No
CZMM821014;2;C;ITALIANO;GRANDI STORIE, GRANDI LIBRI 2;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106330;2;;No;Sì;No
CZMM821014;2;C;ITALIANO;LA MATITA VERDE - PACK;L  SERIANNI - G  PATOTA - V  DELLA VALLE;B.MONDADORI;9788869108921;U;;No;No;No
CZMM821014;2;C;LINGUA INGLESE;AND YOU? GREEN EDITION + EBOOK;TIMS N  SVED R  LINWOOD P  GUGLIELMINO D  ;PETRINI;9788849426540;2;;Sì;Sì;No
CZMM821014;2;C;GEOGRAFIA;PIANETA BLU - VOLUME 2 + ATLANTE 2;BARONIO MARIA - DAMIANI MARIO ;LA SCUOLA EDITRICE;9788835059936;2;;No;Sì;No
CZMM821014;2;C;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160463;2;;Sì;Sì;No
CZMM821014;2;C;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646713;2;;Sì;Sì;No
CZMM821014;2;C;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;No;No;No
CZMM821014;2;C;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823434103;U;;No;No;No
CZMM821014;2;C;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821014;2;C;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821014;2;C;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304179;2;;Sì;Sì;No
CZMM821014;2;C;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 2;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616882;2;;Sì;Sì;No
CZMM821014;3;A;ITALIANO;GRAMMATICA METROPOLITANA + EBOOK;BORGHESIO GIULIA   MENZIO LUISA  ;PETRINI;9788849425055;U;;No;No;No
CZMM821014;3;A;ITALIANO;GRANDI STORIE, GRANDI LIBRI 3;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106347;3;;No;Sì;No
CZMM821014;3;A;LINGUA INGLESE;AND YOU?STUDENT'S BOOK & WORBOOK 3+EASY EBOOK 3(SU DVD)+EBOOK 3+EXAMS+INVALSI;LINDWOOD P GUGLIELMINO D - GREENWOOD A ROBERT SVED - TIMS NICHOLAS;PETRINI;9788849424324;3;;No;Sì;No
CZMM821014;3;A;STORIA;DOVE INIZIA IL FUTURO PLUS;CALVANI VITTORIA  ;A. MONDADORI SCUOLA;9788824799966;3;;No;Sì;No
CZMM821014;3;A;GEOGRAFIA;#IOVIAGGIO 3;G  CORBELLINI  ;B.MONDADORI;9788869105647;3;;No;Sì;No
CZMM821014;3;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160470;3;;No;Sì;No
CZMM821014;3;A;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646720;3;;No;Sì;No
CZMM821014;3;A;TECNOLOGIA;UPGRADE;ANDREA DELPIANO  ;PARAVIA;9788839534934;U;;No;No;No
CZMM821014;3;A;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;No;No
CZMM821014;3;A;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821014;3;A;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821014;3;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304186;3;;No;Sì;No
CZMM821014;3;A;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 3;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616899;3;;No;Sì;No
CZMM821014;3;B;ITALIANO;GRAMMATICA METROPOLITANA + EBOOK;BORGHESIO GIULIA   MENZIO LUISA  ;PETRINI;9788849425055;U;;No;No;No
CZMM821014;3;B;ITALIANO;GRANDI STORIE, GRANDI LIBRI 3;REDAELLI - GHIONI - BRENNA;B.MONDADORI;9788869106347;3;;No;Sì;No
CZMM821014;3;B;LINGUA INGLESE;AND YOU?STUDENT'S BOOK & WORBOOK 3+EASY EBOOK 3(SU DVD)+EBOOK 3+EXAMS+INVALSI;LINDWOOD P GUGLIELMINO D - GREENWOOD A ROBERT SVED - TIMS NICHOLAS;PETRINI;9788849424324;3;;No;Sì;No
CZMM821014;3;B;STORIA;DOVE INIZIA IL FUTURO PLUS;CALVANI VITTORIA  ;A. MONDADORI SCUOLA;9788824799966;3;;No;Sì;No
CZMM821014;3;B;GEOGRAFIA;#IOVIAGGIO 3;G  CORBELLINI  ;B.MONDADORI;9788869105647;3;;No;Sì;No
CZMM821014;3;B;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160470;3;;No;Sì;No
CZMM821014;3;B;SCIENZE;BE CURIOUS! EDIZ.CURRICOLARE -SCOPRIRE-COSTRUIRE-SPERIM.LE SCIENZE+EBOOK;LEOPARDI L  BUBANI M - CARABELLA M  MARCACCIO M ;GARZANTI SCUOLA;9788869646720;3;;No;Sì;No
CZMM821014;3;B;TECNOLOGIA;UPGRADE;ANDREA DELPIANO  ;PARAVIA;9788839534934;U;;No;No;No
CZMM821014;3;B;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;No;No
CZMM821014;3;B;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821014;3;B;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821014;3;B;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304186;3;;No;Sì;No
CZMM821014;3;B;SECONDA LINGUA COMUNITARIA (SPAGNOLO);MI BANDA 3;N  FANCIULLO - S  CAMPOS - A I  GARCIA;LANG EDIZIONI;9788861616899;3;;No;Sì;No
CZMM821036;1;A;ITALIANO;GRAMMATICA METROPOLITANA + EBOOK;BORGHESIO GIULIA   MENZIO LUISA  ;PETRINI;9788849425055;U;;No;Sì;No
CZMM821036;1;A;ITALIANO;STORIE DA LEGGERE E  IMPASTARE;D'ALESSIO SONIA  ;MEDUSA EDITRICE;9788864322377;U;;No;No;Sì
CZMM821036;1;A;ITALIANO;L'ISOLA DEI GIOVANI LETTORI - L'ISOLA DEI GIOVANI SCRITTORI;CORTI  BANDINI  CABRELLE - CASTAGNA FRANZINI ROSSATO - ZAFFARONI  MOROSINOTTO;GARZANTI SCUOLA;9788869646294;1;;No;Sì;No
CZMM821036;1;A;LINGUA INGLESE;THIS IS ME!;KERR ROSALIE O'DELL FELICITY  BRELSTAFF THOMASIN - STUBBS JANE  WORMAN CARLA  O'NEILL ANNIE ;CIDEB - BLACK CAT;9788853023438;1;;Sì;Sì;No
CZMM821036;1;A;STORIA;AL CENTRO DELLA STORIA 1;TERENZI NICOLA - ROVEDA ROBERTO ;B.MONDADORI;9791221601329;1;;No;Sì;No
CZMM821036;1;A;GEOGRAFIA;GEO CHALLENGE;FRè ALBERTO MUGNAIONI IACOPO  ;GARZANTI SCUOLA;9791254551486;1;;Sì;Sì;No
CZMM821036;1;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160456;1;;No;Sì;No
CZMM821036;1;A;SCIENZE;DISCOVERY - VOLUME 1;L  ALFIERI - G  MORETTI ;B.MONDADORI;9788869108792;1;;No;Sì;No
CZMM821036;1;A;TECNOLOGIA;FUTURA - CORSO DI TECNOLOGIA;A  DELPIANO - M  GIUSIANO - E  GOLDSCHMIDT;PARAVIA;9788839564078;U;;Sì;Sì;No
CZMM821036;1;A;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;Sì;No
CZMM821036;1;A;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;Sì;No
CZMM821036;1;A;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;Sì;No
CZMM821036;1;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304162;1;;No;Sì;No
CZMM821036;1;A;EDUCAZIONE CIVICA;NOI, IL FUTURO - EDUCAZIONE CIVICA;TANCREDI ANNA - CHITARRINI ROBERTA - PORTA VALERIA;LATTES;9788869174865;U;;No;No;Sì
CZMM821036;1;A;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
CZMM821036;2;A;ITALIANO;GRAMMATICA METROPOLITANA + EBOOK;BORGHESIO GIULIA   MENZIO LUISA  ;PETRINI;9788849425055;U;;No;No;No
CZMM821036;2;A;ITALIANO;L'ISOLA DEI GIOVANI LETTORI - L'ISOLA DEI GIOVANI SCRITTORI;CORTI  BANDINI  CABRELLE - CASTAGNA FRANZINI ROSSATO - ZAFFARONI  MOROSINOTTO;GARZANTI SCUOLA;9788869646317;2;;No;Sì;No
CZMM821036;2;A;ITALIANO;INCONTRIAMO BOCCACCIO;RENELLA CLORINDA  ;ELLEPIESSE EDIZIONI;9788894932096;U;;No;No;Sì
CZMM821036;2;A;LINGUA INGLESE;AND YOU?STUDENT'S BOOK & WORKBOOK 2 + EASY EBOOK 2(SU DVD) + EBOOK 2;LINDWOOD P GUGLIELMINO D - GREENWOOD A ROBERT SVED - TIMS NICHOLAS;PETRINI;9788849423891;2;;No;Sì;No
CZMM821036;2;A;STORIA;STORIA E STORIE 2;AA VV  ;B.MONDADORI;9788869104923;2;;No;Sì;No
CZMM821036;2;A;GEOGRAFIA;GENERAZIONE GREEN;GIUDICI LORENZO  ;DE AGOSTINI;9788851160135;2;;No;Sì;No
CZMM821036;2;A;MATEMATICA;TUTTO CHIARO! - EDIZIONE TEMATICA;MONTEMURRO ANNA  ;DE AGOSTINI;9788851160463;2;;No;Sì;No
CZMM821036;2;A;SCIENZE;DISCOVERY - VOLUME 2;L  ALFIERI - G  MORETTI ;B.MONDADORI;9788869108808;2;;No;Sì;No
CZMM821036;2;A;TECNOLOGIA;MIT - MONDI INNOVAZIONE TECNOLOGIA PACK;CAPPE' GINO - FANTACCI MARILISE ;SEI;9788805078196;U;;No;No;No
CZMM821036;2;A;ARTE E IMMAGINE;ANTEPRIMA SULL'ARTE + ALBUM;LAZOTTI LUCIA - DE PADOVA MARIANNA ;BULGARINI;9788823433922;U;;No;No;No
CZMM821036;2;A;MUSICA;MUSICA NEL CUORE PLATINUM-VOL.A+EASY B(SU DVD)+EBOOK+VOL.B+EASY EB(SU DVD)+EB;LEONE LUCIANO - PAOLI ROBERTO PANZA VITTORIO - FERRARIN FABRIZIO;PETRINI;9788849423600;U;;No;No;No
CZMM821036;2;A;SCIENZE MOTORIE E SPORTIVE;FARE SQUADRA VOLUME;VICINI  ;B.MONDADORI;9788869106293;U;;No;No;No
CZMM821036;2;A;RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA;SULLE TUE TRACCE - INSIEME NEL MONDO+EBOOK;MARCHETTI E LODOVICHETTI S  BELINGARDI S  ;MARIETTI SCUOLA;9788839304179;2;;No;Sì;No
CZMM821036;2;A;EDUCAZIONE CIVICA;NOI, IL FUTURO - EDUCAZIONE CIVICA;TANCREDI ANNA - CHITARRINI ROBERTA - PORTA VALERIA;LATTES;9788869174865;U;;No;No;Sì
CZMM821036;2;A;SECONDA LINGUA COMUNITARIA (FRANCESE);ALLEZ ! ÉDITION VERTE ESSENTIEL + EBOOK;BERGER C  BERNARD O  BOYER D  ;CIDEB - BLACK CAT;9788853023049;U;;No;Sì;No
